1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,1stFlrSF_transformed,BsmtUnfSF_transformed,GarageArea_transformed,GrLivArea_transformed
952,596,3,1,0,1,952,672,2,1978,1548,2,7264,55,0,0,7,7,952,1925,2007,205000,-0.47518040101423664,0.9101599710541318,0.9292593811233975,0.2118120369325982
980,0,3,0,400,4,100,384,3,1967,980,1,9750,75,0,0,5,5,980,1967,1967,135500,-0.3829405882893003,-1.1275084956723886,-0.36945633591436655,-1.155590348751579
1811,0,2,1,296,5,230,470,3,1956,1811,2,14115,90,0,0,7,6,1073,1956,2004,230000,1.5732646946677271,-0.6131210084829968,0.032446230336984946,0.6905459839021568
1056,0,3,1,1056,3,0,384,1,1966,1056,1,8900,69,0,42,4,4,1056,1966,1966,107000,-0.1452260174732443,-2.0737247781600754,-0.36945633591436655,-0.9349453491158839
1234,0,3,0,0,1,1234,484,2,2007,1234,0,11049,85,0,30,5,8,1234,2007,2007,179900,0.35074429492730425,1.3180685402986259,0.0965655501049995,-0.4713232599654937
630,672,3,1,0,1,630,440,1,1970,1302,1,2016,24,304,0,5,5,630,1970,1970,106000,-1.7877743189161561,0.3567439663576425,-0.10612307232829499,-0.31058854412299824
1035,371,3,1,0,1,319,0,0,1979,1406,3,7920,69,0,144,7,6,319,1920,1950,89500,-0.20916126821390338,-0.34784346911305963,-2.586456954841601,-0.07934084501019521
858,0,2,0,685,6,173,576,1,1983,858,1,7252,69,0,0,5,5,858,1982,1982,134900,-0.8059086315088194,-0.8125500556470511,0.5101525264829357,-1.5456960280345033
1182,1142,4,1,998,4,177,736,3,2005,2324,2,11924,85,286,21,5,9,1175,2005,2006,345000,0.2136395641913076,-0.7975287176025231,1.202653351421295,1.4615125279118768
910,0,3,0,0,1,105,414,1,1953,910,0,8892,74,0,0,7,5,105,1953,1996,116000,-0.6187364928464274,-1.1027161157624086,-0.22758905985287328,-1.3734583265533715
798,813,4,2,674,6,0,442,2,1964,1611,1,9760,80,360,128,6,6,780,1964,1964,167900,-1.0364604341286006,-2.0737247781600754,-0.09683364023013039,0.3330574508950733
684,876,3,0,0,1,684,400,3,2005,1560,0,11911,122,0,38,5,6,684,2005,2005,174000,-1.5264781900183675,0.45846116856772323,-0.2935563847176952,0.23525799783754284
2020,0,4,3,0,0,0,630,1,1977,2020,1,8400,60,320,0,5,5,0,1977,1977,144000,1.9215983034056372,-2.0737247781600754,0.7473175474729021,1.026632239665855
1338,0,2,4,616,6,722,582,3,2001,1338,0,4920,41,0,0,5,8,1338,2001,2001,213500,0.6084770508254791,0.5275439803360411,0.5366947569736079,-0.22864626243798508
1188,0,3,1,593,4,595,312,1,1962,1188,1,26142,69,189,39,7,5,1188,1962,1962,157900,0.22976288521259697,0.2883630934629045,-0.7184871090661704,-0.5848227159210057
1459,0,3,1,0,4,1459,527,2,2002,1459,0,8749,70,100,39,5,7,1459,2002,2002,192000,0.8843162592898468,1.6095187512935416,0.2914785502959736,0.03241694748595574
1306,954,3,2,1201,6,105,533,2,1996,2260,0,14000,80,0,44,5,7,1306,1996,1997,328000,0.5313651136547672,-1.1027161157624086,0.3184444881796647,1.3745749271104035
1430,0,3,1,0,1,1413,605,2,2001,1430,0,16285,67,0,33,5,7,1413,2001,2002,187100,0.8203420777137785,1.5519569143008307,0.6379914297450998,-0.028253825404183572
996,0,3,1,290,4,706,0,0,1979,996,1,13907,63,0,0,6,5,996,1940,1969,108000,-0.3314040620667772,0.4986938647505818,-2.586456954841601,-1.107840261283269
1092,0,3,1,787,3,305,504,2,1964,1092,1,8250,75,260,0,7,6,1092,1964,1964,145000,-0.03851467388752398,-0.38674264373698536,0.18759263308126026,-0.8355675442188442
625,625,2,1,0,1,625,625,3,2006,1250,0,4017,35,0,54,5,7,625,2006,2007,171900,-1.8130869548293413,0.34709901424418965,0.7255154589467586,-0.4327712234037316
864,864,3,1,0,1,864,572,2,2004,1728,0,9313,65,0,56,5,7,864,2004,2004,190000,-0.7837433813661019,0.7701775487508445,0.4924302053256897,0.5469059563859878
924,0,3,1,0,1,924,280,1,1981,924,1,7990,88,0,0,6,5,924,1975,1975,110000,-0.5701638561141605,0.8663829680436369,-0.8781244043593215,-1.328659664233938
1199,0,2,1,300,6,899,530,2,1993,1199,0,7892,55,0,63,5,6,1199,1993,1993,153900,0.2591126526865345,0.8267065143380973,0.3049683531742672,-0.5573123391857127
948,0,3,1,0,1,948,300,1,1968,948,1,8978,69,0,0,5,5,948,1968,1968,108000,-0.4885777203665945,0.9039477185965676,-0.7779911537105838,-1.2533181380375265
925,0,3,1,338,4,121,429,1,1965,925,1,9100,70,0,0,6,5,925,1965,1965,117500,-0.5667224910771032,-1.0272492154695194,-0.15735122175501234,-1.3254840937820547
835,0,2,1,108,5,350,366,1,1920,835,1,10625,85,0,0,5,5,458,1920,1950,83000,-0.8923302593785561,-0.26476471803431384,-0.4555244483604413,-1.6250126506808977
1580,886,4,1,0,1,1580,610,2,2004,2466,0,11143,102,0,214,5,8,1580,2004,2005,340000,1.1382350355389501,1.756547028206159,0.6599203932034964,1.6466710741823025
1216,941,4,1,445,3,479,487,2,1966,2157,0,14200,88,309,66,6,7,924,1966,1966,226000,0.3039476994841012,0.04525469424502854,0.11026192032047093,1.2297010659134018
1060,0,3,1,840,6,200,572,2,1976,1060,1,4224,44,0,110,7,5,1040,1976,1976,129900,-0.13319163695925793,-0.7143937665642124,0.4924302053256897,-0.9237482262789007
2633,0,2,2,1282,6,1351,804,2,2001,2633,2,11400,69,705,140,5,10,2633,2001,2002,466500,2.767341101775133,1.4728000337959728,1.488506280525522,1.8520685025894876
1048,0,2,1,0,1,993,280,1,1922,1048,1,6380,58,0,0,6,5,993,1922,1950,113000,-0.16943165235069646,0.9730647014603693,-0.8781244043593215,-0.9574590860570186
953,711,3,1,0,1,953,460,2,2000,1664,1,8121,69,0,40,5,6,953,2000,2000,172400,-0.47183983465888374,0.9117109008370144,-0.01356253415059001,0.43167001156076085
784,0,2,1,0,1,784,360,1,1950,784,1,9000,60,0,0,3,6,784,1928,1950,76000,-1.0927393135672014,0.6362961899875315,-0.48438075662248226,-1.8084377284575472
1279,0,3,1,641,5,276,473,1,1980,1279,1,10125,75,0,83,6,6,1196,1977,1977,171500,0.46482278773687713,-0.47039908596372015,0.04621454574458478,-0.3640573325760655
1229,0,3,1,1059,5,75,284,2,1956,1229,1,17140,69,0,0,6,4,1134,1956,1956,135000,0.3378138315184548,-1.2624053573910252,-0.8579981380655536,-0.48346667828102474
1268,0,2,1,540,2,728,244,3,1954,1268,1,7800,78,200,98,6,5,1268,1954,1954,132000,0.4373106860261316,0.5382765168886732,-1.0616886456230261,-0.38994802438784676
1428,0,3,1,0,1,1428,480,3,2007,1428,0,11639,95,0,120,5,7,1428,2007,2008,182000,0.8158825159016372,1.5708333455444285,0.07828004464793212,-0.03248032578513203
1125,0,3,0,631,5,410,352,1,1977,1125,1,7200,72,255,0,6,6,1041,1976,1976,125000,0.056268292355732885,-0.11423987766394411,-0.5229901981952253,-0.74712690020629
1008,0,2,1,486,4,522,275,2,1954,1008,1,11425,69,0,0,6,5,1008,1954,1954,137000,-0.29329016538661506,0.1386255732313193,-0.9033547224531092,-1.0724961186645912
1630,0,3,2,0,1,1622,860,2,2008,1630,2,10226,61,270,42,5,8,1622,2008,2008,295493,1.2375440254463286,1.8061965907795257,1.7206635167407103,0.36875347715476137
864,864,3,1,503,3,361,673,2,2003,1728,0,8791,64,0,56,5,6,864,2003,2003,207500,-0.7837433813661019,-0.2362143403718557,0.9335660280843683,0.5469059563859878
1211,0,3,1,250,4,210,322,2,1968,1211,1,8250,55,0,63,5,5,952,1968,1968,134000,0.29082609592193,-0.6798077268085463,-0.6692128646943969,-0.5275689384851752
1040,0,3,1,369,2,671,286,2,1959,1040,1,7560,70,0,0,5,5,1040,1959,1959,133700,-0.1938221119436536,0.43436883985149355,-0.8479540400816902,-0.9801341126834022
1707,0,2,1,0,1,1686,511,2,1981,1707,1,16669,69,653,64,6,8,1686,1981,1981,228000,1.3846918763493212,1.880577204844935,0.21929826479872835,0.5095407281048551
955,0,3,1,0,1,935,462,3,1998,1632,1,9084,63,0,28,5,7,935,1998,1998,176500,-0.46516916680580395,0.8836626898293678,-0.004346572975205004,0.3724882822982217
1392,0,3,1,1302,4,90,528,1,1957,1392,1,11341,69,180,0,6,5,1392,1957,1996,121500,0.734527933636647,-1.1790989197155086,0.2959766755414419,-0.1095195836877562
1319,0,3,1,428,4,0,270,1,1953,1319,1,10634,79,0,0,6,5,608,1953,1953,123000,0.5629165446204175,-2.0737247781600754,-0.9286671894532075,-0.271632969237112
742,742,3,1,0,1,742,390,3,2005,1484,0,12589,149,0,24,5,6,742,2005,2005,174000,-1.2677866944371639,0.5631406880508535,-0.34092874550383373,0.08382069327629219
971,0,3,2,523,4,448,300,1,1969,971,1,9920,69,0,0,6,5,971,1969,1969,128500,-0.41229956973753235,-0.02480740292475685,-0.7779911537105838,-1.1827711054087635
1062,0,3,0,539,5,490,539,2,1976,1062,1,11333,69,0,0,5,6,1029,1976,1976,146800,-0.12719140564592174,0.06954353607063148,0.34535611554428536,-0.9181644740853607
980,0,4,2,945,4,0,0,0,1979,980,1,9400,35,250,0,5,6,945,1975,1975,127500,-0.3829405882893003,-2.0737247781600754,-2.586456954841601,-1.155590348751579
1405,0,2,1,0,1,1405,478,2,2003,1405,0,3136,69,163,36,5,7,1405,2003,2003,171750,0.7641453648186277,1.5418466205007872,0.06912706942915668,-0.08148712701588628
959,712,3,1,786,6,173,472,3,2000,1671,1,10852,58,0,38,5,6,959,2000,2000,173000,-0.4518694870104712,-0.8125500556470511,0.041626849339339245,0.4444739923702315
1074,0,3,1,788,5,268,495,2,1975,1074,1,10140,78,0,88,6,5,1056,1975,1975,153500,-0.09142478698826016,-0.4942752264836699,0.14671205018944133,-0.8848670415545006
1547,720,2,3,0,0,0,672,1,1979,2320,1,14762,69,0,144,6,5,0,1948,1950,169000,1.070959986827317,-2.0737247781600754,0.9292593811233975,1.4561449517817624
918,0,2,1,0,1,918,264,1,1979,918,1,7892,55,0,0,5,6,918,1979,1979,99500,-0.5908902956179682,0.8569123188052581,-0.9591531129474066,-1.347780839557033
1437,0,3,2,1157,5,280,528,2,1976,1437,0,10768,90,0,21,8,5,1437,1976,2004,218000,0.8359017358532029,-0.45859633262854776,0.2959766755414419,-0.01350448993284254
1069,0,2,1,360,5,709,440,2,1977,1069,1,4043,53,0,55,5,6,1069,1977,1977,127500,-0.10627890865149224,0.5041290909733861,-0.10612307232829499,-0.8986984787738331
829,727,4,1,298,3,429,441,2,1968,1556,1,11700,78,0,0,6,6,727,1968,1968,154000,-0.9152651357507272,-0.0690064102963844,-0.10147741353584709,0.22746147955556828
824,1070,4,1,624,6,193,510,2,2002,1894,0,11316,80,44,40,5,7,817,2002,2003,214900,-0.9345042080169598,-0.7391429360599,0.21477367426431368,0.8281545289436117
1973,0,3,0,0,1,1935,895,3,2006,1973,0,14226,110,375,45,5,8,1935,2006,2006,395000,1.8465041056616547,2.156758097185125,1.864380085684894,0.9539878327089615
1898,1080,5,1,0,1,710,564,3,1961,2978,0,11275,96,300,0,7,7,710,1967,2007,242000,1.7228984916624774,0.5059381611858332,0.45691874267344623,2.2403718296671116
848,0,1,0,662,6,186,420,2,2004,848,0,4438,69,205,0,5,6,848,2004,2004,149000,-0.8431961477197604,-0.7643640472945261,-0.19944015529264011,-1.579934221131891
804,670,3,1,0,1,384,400,3,1995,1474,1,8530,69,22,72,5,7,384,1995,1996,168500,-1.0126413870449298,-0.1779504103573153,-0.2935563847176952,0.06335711641979157
1056,0,3,1,480,4,108,260,1,1954,1056,1,9250,80,0,0,7,5,1056,1954,2005,139400,-0.1452260174732443,-1.0881337427886517,-0.9795458067752383,-0.9349453491158839
902,0,2,0,301,4,239,484,1,1983,902,1,8885,69,0,0,5,5,864,1983,1983,131000,-0.6468276636228063,-0.5841001310236349,0.0965655501049995,-1.399347750056961
1032,0,3,0,605,5,427,564,1,1978,1032,1,10395,69,233,0,6,6,1032,1978,1978,148000,-0.2184002442438732,-0.07371790181953602,0.45691874267344623,-1.0029728373928855
1077,0,2,1,0,1,961,338,1,1920,1077,1,8967,60,0,0,2,5,961,1920,1950,67000,-0.08254535486938756,0.924087830740208,-0.5909378887119309,-0.8765970550678552
1235,0,2,1,600,3,635,480,1,1961,1235,1,8500,85,203,0,3,5,1235,1961,1961,98600,0.35332412105899014,0.36634900215395494,0.07828004464793212,-0.4689000995932685
1442,0,3,4,738,6,172,719,3,1990,1442,0,10357,114,0,244,5,7,910,1990,1991,179900,0.8469695941876472,-0.8163335528522552,1.130463977483283,-0.0030103393684378843
483,504,2,1,387,5,96,264,1,1971,987,1,1680,21,232,0,5,6,483,1971,1971,85400,-2.631367446342191,-1.1478087610953716,-0.9591531129474066,-1.1346106538938332
1004,0,2,2,975,6,0,504,1,1977,1004,1,10530,78,90,0,5,6,975,1977,1977,135000,-0.30594432943748306,-2.0737247781600754,0.18759263308126026,-1.0842335770614084
1006,0,3,1,288,6,718,0,0,1979,1006,1,9000,69,0,24,3,5,1006,1959,1959,80000,-0.29961098063513636,0.5203630389976214,-2.586456954841601,-1.0783593927696038
936,780,6,1,210,4,570,0,0,1979,1716,3,5687,55,0,184,6,5,780,1912,2000,135900,-0.5291102449603637,0.2382233961897964,-2.586456954841601,0.5256067607118549
860,0,3,1,0,1,860,565,2,2004,1720,0,11645,89,0,70,5,7,860,2004,2004,196500,-0.7985031035911985,0.7636414397622916,0.46136258488042825,0.5327219320006084
960,0,2,1,250,5,710,308,1,1997,960,3,6000,50,0,0,4,4,960,1920,1950,108500,-0.4485532032411501,0.5059381611858332,-0.7382755362338784,-1.2163137711952658
1604,0,3,1,1334,6,270,660,2,2006,1604,0,8814,68,180,110,5,7,1604,2006,2006,220000,1.1862883812846,-0.4882717322015052,0.8774894662756566,0.31980693866522786
2217,0,4,2,351,5,1043,621,1,1970,2217,0,15865,95,0,207,6,8,2217,1970,1970,268000,2.218482304798425,1.0479671435996782,0.7080512895550309,1.3148604375980073
1844,0,3,0,1110,3,734,540,2,1969,1844,0,16381,69,312,73,5,6,1844,1969,1969,223000,1.6308492879510585,0.5489629215264336,0.34983615676127267,0.7459506681106629
799,772,3,1,0,1,799,380,2,1993,1571,1,7837,59,0,40,7,6,799,1993,1994,178000,-1.0324782297286341,0.6619248517339216,-0.38851901923341153,0.2566023931254365
1479,0,3,1,0,1,1468,577,2,1999,1479,0,9382,93,125,25,5,7,1468,1999,2000,191000,0.9277021610325635,1.6206693048572502,0.5145796574744044,0.07360508259328566
1619,167,3,2,1249,4,103,529,3,1965,1786,1,164660,69,0,0,6,5,1499,1965,1965,228950,1.215959120645781,-1.1125580234858112,0.30047327536954277,0.6479403406704651
1632,0,3,1,620,3,0,338,2,1958,1632,1,9600,80,183,0,6,6,1240,1958,1988,139000,1.2414529489779116,-2.0737247781600754,-0.5909378887119309,0.3724882822982217
866,902,3,0,20,6,846,578,2,2007,1768,0,10769,68,0,105,5,8,866,2007,2007,212000,-0.7763890291313849,0.7406390087778045,0.5190054143810383,0.6169174121976736
1096,0,3,4,75,4,230,299,3,1969,1096,1,15870,69,0,32,5,5,1096,1969,1969,138800,-0.02687493402694488,-0.6131210084829968,-0.78296883403415,-0.8247153625027245
1236,857,3,1,0,1,791,542,3,1986,2093,1,20544,46,123,63,6,7,791,1986,1991,215000,0.35590186621601927,0.6482878362873011,0.35879178565526654,1.13638603235264
660,688,3,1,512,4,148,453,2,1966,1348,1,7590,69,266,108,5,6,660,1966,1966,155000,-1.63997655439878,-0.9108311960368438,-0.04587515799049887,-0.20625048472861568
728,728,3,0,648,6,80,410,3,2005,1456,0,8199,63,0,18,5,7,728,2005,2005,189000,-1.328336371182484,-1.2337514515477546,-0.2463955405693044,0.02619322607976075
1600,0,2,2,1277,4,207,319,2,1957,1600,1,16321,47,0,258,6,5,1484,1957,1997,207500,1.1783294686383365,-0.6900917178021252,-0.6839660163527688,0.3122109102868872
1700,0,3,0,340,6,1342,544,2,2003,1700,0,9135,70,120,23,5,6,1682,2003,2003,200000,1.3715910715538007,1.4611528292741902,0.3677414979792268,0.4969900469114846
808,785,3,1,0,1,808,389,2,1993,1593,1,9636,69,0,40,5,6,808,1992,1993,178000,-0.9968601937429641,0.6771814578108468,-0.34567785817568586,0.2988750138228297
1363,0,2,1,650,4,178,288,1,1951,1363,1,14559,75,70,42,7,5,1008,1951,2000,164900,0.6674524291279127,-0.7938010624207495,-0.8379224930758024,-0.17294649323552896
855,586,3,1,311,5,544,440,1,1978,1441,1,2289,24,0,0,6,6,855,1978,1978,148500,-0.8170492311131416,0.1848436327481464,-0.10612307232829499,-0.005106443707473247
1710,0,2,2,1400,4,310,866,2,2007,1710,0,13891,107,436,102,5,8,1710,2007,2008,372402,1.3902901213312986,-0.37274519764030856,1.7453739892366469,0.5149048587169802
1222,888,3,1,695,6,253,463,2,1994,2110,0,8880,69,0,130,5,7,948,1994,2002,205000,0.31962283150303616,-0.5400664949863726,0.0002587277750423564,1.1614304777310493
725,754,3,1,533,6,192,475,2,1976,1479,0,13517,69,289,44,8,6,725,1976,2005,130500,-1.3414621270891005,-0.7427164504449028,0.055384734014614745,0.07360508259328566
767,0,1,0,584,6,0,367,3,1998,767,1,4058,34,182,40,5,7,723,1998,1998,133000,-1.1624394708529198,-2.0737247781600754,-0.4507233255229386,-1.872065125974441
664,0,3,0,554,6,100,426,2,2006,1496,0,17104,58,0,24,5,7,654,2006,2006,179665,-1.62077756126464,-1.1275084956723886,-0.17136314225457133,0.10820740429906922
1567,0,1,0,1154,6,366,648,3,2006,1567,2,3982,53,0,0,5,8,1520,2006,2006,264561,1.1119014531491085,-0.22338707827945992,0.82555063301955,0.24885701700178967
1148,0,2,4,210,2,219,308,1,1952,1148,1,6420,57,0,0,7,5,980,1952,1952,123500,0.12070466218287337,-0.6494067874120504,-0.7382755362338784,-0.6869099766592994
1120,850,3,4,0,1,1085,753,3,2006,1970,2,11065,86,788,74,5,8,1085,2006,2006,281000,0.04208674692263615,1.109446204640295,1.2745445413327747,0.9492961639253046
1453,1357,4,1,482,6,971,750,2,1990,2810,0,9572,69,336,0,5,8,1453,1990,1990,302000,0.8711848427079157,0.939483483820223,1.2618791734487305,2.0568640337112836
1470,0,4,1,986,6,484,696,2,1998,2630,0,9200,80,473,66,5,8,1470,1998,1998,315000,0.9082513306958706,0.056330800725552556,1.0323065085124734,1.8484875766567315
1105,1169,5,1,443,3,662,480,2,1960,2274,1,11600,80,361,0,5,5,1105,1960,1960,154300,-0.0008395483679193315,0.41754634479941,0.07828004464793212,1.3937876019037831
1261,0,3,1,662,5,599,433,2,1958,1261,1,9120,76,0,0,6,6,1261,1958,1958,163000,0.4196788623814519,0.29628257248293194,-0.13869590434176335,-0.4065335165971012
1486,0,3,1,637,4,849,480,3,1968,1486,1,9937,75,0,0,7,5,1486,1964,1999,167000,0.9427491950655306,0.7455847550429836,0.07828004464793212,0.0878979252522726
773,0,2,1,570,4,203,240,1,1953,773,1,7677,57,0,0,5,5,773,1953,1953,110000,-1.137665247416235,-0.7039252237901688,-1.0823728085988626,-1.8494591978928991
1537,0,3,1,0,4,1319,462,2,1962,1537,0,8400,80,237,36,9,6,1319,1962,2005,174000,1.0502909813796992,1.43120083826236,-0.004346572975205004,0.1901700711181312
866,913,3,0,0,1,866,546,2,1998,1779,0,10400,80,0,36,5,7,866,1998,1998,197900,-0.7763890291313849,0.7734396714785069,0.376685319332762,0.6359107755527299
1225,0,3,1,569,5,381,0,0,1979,1225,1,9320,77,0,0,5,4,950,1959,1959,128950,0.3274316576204203,-0.18544475853083797,-2.586456954841601,-0.49321472683035655
848,0,1,0,659,6,189,420,3,2003,848,0,4435,36,170,0,5,6,848,2003,2003,131500,-0.8431961477197604,-0.7534955247404461,-0.19944015529264011,-1.579934221131891
780,596,3,1,0,1,780,198,1,1937,1376,1,8600,50,0,0,6,6,780,1937,1950,119500,-1.1090029476554852,0.6294186837116422,-1.3035368276618686,-0.14435917866191775
742,729,3,1,381,6,348,440,1,1999,1471,1,3230,34,894,24,5,6,729,1999,1999,172500,-1.2677866944371639,-0.2700057687726976,-0.10612307232829499,0.05719271769333241
869,0,2,1,0,1,440,0,0,1979,869,3,5900,51,0,0,7,4,440,1923,1958,85500,-0.7653891668983527,-0.043295824550689595,-2.586456954841601,-1.5084622819068585
729,729,2,1,419,6,310,440,1,1999,1458,1,3230,34,1129,32,5,6,729,1999,1999,176000,-1.3239730887712866,-0.37274519764030856,-0.10612307232829499,0.030343704793334793
894,0,3,1,762,5,102,440,1,1974,894,1,13350,100,0,0,5,5,864,1974,1974,142500,-0.6751681622469026,-1.1175161303550345,-0.10612307232829499,-1.4254527603985945
885,833,3,1,0,1,832,427,3,1998,1718,1,10141,74,40,94,5,7,832,1998,1998,185000,-0.7073548201139906,0.7174367170565303,-0.16669054544308695,0.5291662835224422
1701,0,3,2,1390,5,0,611,3,1975,1701,1,16647,69,0,0,5,5,1390,1975,1981,171000,1.3734659037548904,-2.0737247781600754,0.6643023149576844,0.49878595796676467
864,0,3,1,600,4,264,576,1,1980,864,1,12735,69,0,0,5,4,864,1972,1972,111250,-0.7837433813661019,-0.5063527021475746,0.5101525264829357,-1.5253317580593002
1094,761,3,1,0,1,528,512,2,1976,1855,1,9600,80,360,100,7,6,528,1976,1994,187000,-0.03268950281614084,0.1513298101861307,0.22382127000302512,0.7642129010338766
1651,0,3,1,1398,5,0,616,3,1986,1651,1,12416,47,132,0,5,6,1606,1986,1986,184000,1.2783513514581089,-2.0737247781600754,0.6861927054378,0.4077569337526817
612,612,3,0,0,1,612,528,2,2009,1224,0,3951,40,76,234,5,6,612,2009,2009,164500,-1.8798555145546014,0.32183180923659377,0.2959766755414419,-0.4956563902447852
928,0,3,1,308,3,620,288,3,1957,928,1,6000,50,0,0,6,5,928,1957,1957,112500,-0.5564205924279694,0.3374136591070111,-0.8379224930758024,-1.3159766056245041
372,720,3,3,0,0,0,0,0,1979,1092,3,5600,70,0,0,5,4,0,1930,1950,55000,-3.459399366774359,-2.0737247781600754,-2.586456954841601,-0.8355675442188442
832,809,3,1,16,2,712,546,1,1925,1641,2,9600,60,0,0,7,7,728,1925,1990,178000,-0.9037771015321571,0.5095523109763576,0.376685319332762,0.3892420977374988
708,708,3,1,404,5,304,776,2,1968,1416,1,11700,90,420,169,6,6,708,1968,1968,179900,-1.4168787511636933,-0.389556463650209,1.3713484937840155,-0.057956207739377576
1058,846,3,0,546,6,512,736,3,2003,1904,2,10927,74,280,60,5,8,1058,2005,2005,275000,-0.13920316002312963,0.11728115408850737,1.202653351421295,0.8443513534448979
936,0,2,1,248,4,448,308,3,1956,936,1,5868,74,0,0,7,5,936,1956,2000,129000,-0.5291102449603637,-0.02480740292475685,-0.7382755362338784,-1.2907631054695077
716,840,3,1,81,4,23,452,3,1980,1556,1,1950,24,0,0,6,6,716,1980,1980,151000,-1.3811664588150818,-1.6552129914314235,-0.050498516852683466,0.22746147955556828
864,0,2,1,120,2,744,400,1,1951,864,1,19138,140,0,0,5,4,864,1951,1951,141000,-0.7837433813661019,0.5666726301148252,-0.2935563847176952,-1.5253317580593002
1654,0,3,1,986,6,668,900,1,2002,1654,0,8125,69,295,136,5,7,1654,2002,2002,230000,1.2841386944782864,0.4287745165402954,1.884827985630237,0.4132909299933064
1416,0,3,1,0,1,816,576,1,2007,1416,0,25339,69,0,0,7,5,816,1918,2007,112000,0.788993709096067,0.6906684810620755,0.5101525264829357,-0.057956207739377576
1268,1097,3,4,1163,6,89,856,2,1999,2365,0,9430,82,673,128,5,8,1252,1999,1999,337000,0.4373106860261316,-1.1844178480679282,1.7041727082869185,1.5160372661352128
