1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1422.0,915.0,5.0,No,0.0,Unf,662.0,,560.0,Unf,1945.0,2337.0,TA,13600.0,85.0,0.0,57.0,5.0,5.0,662.0,0.0,1900,1950,90000.0
1103.0,0.0,2.0,No,397.0,BLQ,706.0,,440.0,,1976.0,1103.0,Gd,6000.0,50.0,0.0,120.0,6.0,6.0,1103.0,,1925,1980,110500.0
1154.0,0.0,3.0,Mn,740.0,BLQ,184.0,,480.0,RFn,1966.0,1154.0,TA,11000.0,,200.0,58.0,6.0,5.0,1154.0,,1966,1966,154000.0
1306.0,954.0,3.0,Gd,1201.0,GLQ,105.0,,533.0,,1996.0,2260.0,Gd,14000.0,80.0,0.0,44.0,5.0,7.0,1306.0,,1996,1997,328000.0
799.0,772.0,3.0,No,0.0,Unf,799.0,,380.0,RFn,1993.0,1571.0,TA,7837.0,59.0,0.0,40.0,7.0,6.0,799.0,,1993,1994,178000.0
798.0,813.0,4.0,Gd,674.0,GLQ,0.0,,442.0,RFn,1964.0,1611.0,TA,9760.0,80.0,360.0,128.0,6.0,6.0,780.0,,1964,1964,167900.0
1291.0,1230.0,5.0,No,837.0,ALQ,105.0,,576.0,,1973.0,2521.0,TA,3964.0,42.0,0.0,20.0,4.0,6.0,942.0,,1973,1973,151400.0
893.0,0.0,2.0,No,220.0,ALQ,625.0,,576.0,Unf,1985.0,893.0,Gd,9600.0,60.0,0.0,0.0,7.0,5.0,845.0,,1949,2003,135000.0
1048.0,0.0,3.0,No,586.0,BLQ,462.0,,286.0,Unf,1956.0,1048.0,TA,10152.0,72.0,120.0,20.0,5.0,5.0,1048.0,,1956,1956,135000.0
829.0,727.0,4.0,No,298.0,Rec,429.0,,441.0,,1968.0,1556.0,TA,11700.0,78.0,0.0,0.0,6.0,6.0,727.0,,1968,1968,154000.0
1002.0,454.0,4.0,Mn,0.0,Unf,810.0,,280.0,Unf,1954.0,1456.0,TA,7585.0,50.0,0.0,0.0,3.0,5.0,810.0,,1948,1950,91500.0
698.0,728.0,3.0,No,535.0,BLQ,155.0,,440.0,Fin,1977.0,1426.0,TA,7950.0,75.0,140.0,0.0,6.0,6.0,690.0,252.0,1977,1977,159500.0
1240.0,0.0,2.0,Av,0.0,Unf,1240.0,,826.0,RFn,2006.0,1240.0,Gd,8556.0,74.0,0.0,93.0,5.0,7.0,1240.0,,2006,2006,194000.0
960.0,780.0,3.0,No,410.0,BLQ,390.0,,240.0,Unf,1940.0,1740.0,TA,13125.0,75.0,0.0,0.0,6.0,7.0,800.0,,1940,1984,219500.0
1096.0,370.0,3.0,No,626.0,ALQ,170.0,0.0,566.0,,1950.0,1466.0,Gd,10800.0,60.0,0.0,21.0,8.0,5.0,796.0,,1936,1989,170000.0
1096.0,0.0,3.0,Mn,75.0,BLQ,230.0,,299.0,Fin,1969.0,1096.0,TA,15870.0,,0.0,32.0,5.0,5.0,1096.0,,1969,1969,138800.0
848.0,0.0,,Mn,662.0,GLQ,186.0,,420.0,RFn,2004.0,848.0,Gd,4435.0,37.0,169.0,0.0,5.0,6.0,848.0,,2004,2004,155900.0
990.0,0.0,3.0,No,495.0,GLQ,495.0,,299.0,Unf,1996.0,990.0,TA,8775.0,65.0,0.0,64.0,5.0,5.0,990.0,,1994,1994,126000.0
1258.0,0.0,3.0,No,656.0,ALQ,602.0,,528.0,,1971.0,1258.0,Gd,11040.0,80.0,144.0,0.0,7.0,6.0,1258.0,,1971,2004,145000.0
1040.0,0.0,3.0,No,824.0,ALQ,216.0,,308.0,Fin,1963.0,1040.0,TA,7500.0,75.0,0.0,0.0,5.0,5.0,1040.0,,1963,1963,133000.0
1459.0,0.0,3.0,No,0.0,,1459.0,,527.0,RFn,2002.0,1459.0,Gd,8749.0,70.0,100.0,39.0,5.0,7.0,1459.0,,2002,2002,192000.0
1251.0,0.0,3.0,No,553.0,,698.0,,461.0,,1964.0,1251.0,TA,8800.0,80.0,425.0,116.0,6.0,6.0,1251.0,,1964,1964,160000.0
691.0,807.0,3.0,No,592.0,ALQ,99.0,,409.0,Fin,1995.0,1498.0,TA,13031.0,,0.0,44.0,5.0,6.0,691.0,,1995,1996,187500.0
996.0,0.0,2.0,Av,747.0,GLQ,189.0,,564.0,Unf,1992.0,996.0,Gd,9069.0,73.0,0.0,0.0,6.0,6.0,936.0,,1992,1992,147000.0
546.0,546.0,3.0,No,334.0,BLQ,212.0,,286.0,RFn,1973.0,1092.0,TA,1974.0,,0.0,96.0,5.0,4.0,546.0,,1973,1973,83500.0
1082.0,871.0,3.0,Mn,0.0,Unf,1082.0,,1043.0,RFn,2005.0,1953.0,Gd,10574.0,85.0,0.0,50.0,5.0,8.0,1082.0,,2005,2006,252000.0
970.0,739.0,3.0,No,0.0,Unf,970.0,,380.0,Unf,2004.0,1709.0,Gd,2522.0,24.0,50.0,40.0,5.0,7.0,970.0,,2004,2004,137500.0
1247.0,0.0,1.0,No,1039.0,GLQ,208.0,,550.0,Fin,2005.0,1247.0,Gd,3316.0,37.0,0.0,84.0,5.0,8.0,1247.0,,2005,2005,197000.0
1040.0,0.0,2.0,None,0.0,None,0.0,,400.0,Unf,1987.0,1040.0,TA,8544.0,60.0,0.0,0.0,4.0,3.0,0.0,,1950,1950,92900.0
624.0,628.0,2.0,No,510.0,BLQ,90.0,,462.0,,1999.0,1252.0,Gd,2160.0,24.0,212.0,48.0,5.0,7.0,600.0,,1999,2000,160000.0
1390.0,304.0,4.0,No,423.0,Rec,758.0,,576.0,Unf,1925.0,1694.0,TA,8400.0,60.0,0.0,0.0,5.0,6.0,1181.0,,1925,1950,136500.0
1200.0,0.0,1.0,Mn,661.0,GLQ,203.0,,884.0,Unf,1977.0,1200.0,Gd,9230.0,71.0,166.0,64.0,8.0,5.0,864.0,,1965,1998,146000.0
936.0,0.0,2.0,No,248.0,BLQ,448.0,,308.0,Fin,1956.0,936.0,TA,5868.0,74.0,0.0,0.0,7.0,5.0,936.0,,1956,2000,129000.0
1314.0,0.0,3.0,No,24.0,GLQ,1290.0,,440.0,RFn,2006.0,1314.0,Gd,9317.0,78.0,0.0,22.0,5.0,6.0,1314.0,,2006,2006,176432.0
773.0,582.0,3.0,No,0.0,Unf,684.0,,0.0,None,,1355.0,Gd,6882.0,60.0,0.0,0.0,7.0,6.0,684.0,,1914,2006,127000.0
1088.0,0.0,2.0,No,0.0,Unf,1074.0,,461.0,RFn,1987.0,1088.0,Gd,3696.0,,0.0,74.0,5.0,8.0,1074.0,,1986,1986,170000.0
757.0,567.0,3.0,No,672.0,BLQ,0.0,,240.0,Unf,1936.0,1324.0,TA,6000.0,50.0,0.0,0.0,6.0,4.0,672.0,,1936,1950,128000.0
1601.0,,3.0,No,704.0,ALQ,567.0,,478.0,RFn,1978.0,1601.0,TA,11880.0,82.0,206.0,0.0,5.0,7.0,1271.0,,1978,1978,157000.0
438.0,0.0,1.0,No,290.0,Rec,0.0,,246.0,Unf,1930.0,438.0,Fa,8400.0,60.0,0.0,0.0,5.0,2.0,290.0,,1920,1950,60000.0
950.0,0.0,,No,412.0,BLQ,251.0,,280.0,Unf,1981.0,950.0,TA,9758.0,61.0,0.0,0.0,5.0,5.0,950.0,,1971,1971,119500.0
1134.0,0.0,2.0,No,588.0,,422.0,,254.0,,1960.0,1134.0,TA,7000.0,70.0,45.0,16.0,7.0,5.0,1010.0,0.0,1960,2002,135000.0
1194.0,0.0,3.0,Mn,655.0,ALQ,0.0,,539.0,Fin,1954.0,1194.0,TA,8910.0,79.0,0.0,0.0,6.0,6.0,655.0,,1959,1959,159500.0
630.0,672.0,3.0,No,0.0,Unf,630.0,,440.0,Unf,1970.0,1302.0,TA,2016.0,24.0,304.0,0.0,5.0,5.0,630.0,,1970,1970,106000.0
1500.0,,3.0,Av,1032.0,GLQ,431.0,,712.0,RFn,1994.0,2622.0,Gd,12256.0,98.0,362.0,32.0,5.0,8.0,1463.0,,1994,1995,325000.0
1442.0,0.0,3.0,Mn,738.0,GLQ,172.0,,719.0,Fin,1990.0,1442.0,Gd,10357.0,114.0,0.0,244.0,5.0,7.0,910.0,0.0,1990,1991,179900.0
887.0,1134.0,3.0,No,0.0,Unf,868.0,,422.0,RFn,2006.0,2021.0,Gd,23257.0,168.0,0.0,100.0,5.0,7.0,868.0,0.0,2006,2006,274725.0
948.0,742.0,3.0,No,0.0,Unf,924.0,,463.0,RFn,2000.0,1690.0,TA,8063.0,,0.0,48.0,5.0,6.0,924.0,,2000,2000,181000.0
1836.0,0.0,3.0,Mn,1039.0,GLQ,797.0,,862.0,Fin,2004.0,1836.0,Gd,11362.0,107.0,42.0,185.0,5.0,8.0,1836.0,,2004,2005,280000.0
773.0,885.0,3.0,No,219.0,GLQ,554.0,,431.0,Fin,1995.0,1658.0,TA,8000.0,,0.0,84.0,5.0,6.0,773.0,,1995,1996,188000.0
1098.0,866.0,4.0,No,403.0,,400.0,0.0,483.0,RFn,1976.0,1964.0,TA,10480.0,80.0,660.0,69.0,6.0,7.0,803.0,,1976,1976,205000.0
816.0,0.0,2.0,No,708.0,GLQ,108.0,,308.0,Unf,1957.0,816.0,TA,7100.0,73.0,0.0,0.0,7.0,5.0,816.0,,1957,1957,129900.0
1008.0,0.0,2.0,No,643.0,BLQ,365.0,,240.0,Unf,1953.0,1008.0,Gd,8923.0,66.0,0.0,18.0,7.0,5.0,1008.0,,1953,2006,134500.0
833.0,0.0,2.0,No,415.0,Rec,418.0,,326.0,Unf,1955.0,833.0,Gd,5400.0,90.0,0.0,0.0,7.0,5.0,833.0,,1954,2000,117000.0
1734.0,0.0,3.0,No,1004.0,GLQ,730.0,,928.0,,2007.0,1734.0,Ex,12085.0,93.0,328.0,0.0,5.0,8.0,1734.0,,2007,2007,318000.0
779.0,640.0,3.0,No,353.0,GLQ,55.0,,527.0,Fin,2002.0,1419.0,Gd,7750.0,,0.0,0.0,5.0,8.0,408.0,,2002,2002,184100.0
894.0,0.0,3.0,No,702.0,BLQ,192.0,,450.0,RFn,1967.0,894.0,Gd,9764.0,57.0,0.0,0.0,7.0,5.0,894.0,,1967,2003,130000.0
1021.0,580.0,,No,0.0,Unf,533.0,,300.0,RFn,1958.0,1601.0,TA,13825.0,85.0,0.0,34.0,6.0,5.0,533.0,,1958,1987,140000.0
1040.0,0.0,,No,369.0,LwQ,671.0,,286.0,RFn,1959.0,1040.0,TA,7560.0,70.0,0.0,0.0,5.0,5.0,1040.0,,1959,1959,133700.0
1012.0,0.0,2.0,No,0.0,Unf,1012.0,,308.0,Unf,1920.0,1012.0,TA,8263.0,59.0,0.0,22.0,5.0,6.0,1012.0,,1920,1950,118400.0
1552.0,0.0,3.0,Av,24.0,GLQ,1528.0,,782.0,,2005.0,1552.0,Gd,10084.0,84.0,196.0,20.0,5.0,7.0,1552.0,,2005,2006,212900.0
960.0,0.0,3.0,No,0.0,Unf,672.0,,288.0,Unf,1956.0,960.0,TA,8926.0,,0.0,0.0,3.0,4.0,672.0,,1956,1956,112000.0
698.0,0.0,2.0,No,0.0,Unf,698.0,,0.0,None,,698.0,TA,9405.0,50.0,0.0,200.0,9.0,5.0,698.0,0.0,1947,2008,118000.0
812.0,670.0,3.0,No,0.0,Unf,384.0,,392.0,Fin,1992.0,1482.0,Gd,9125.0,,170.0,25.0,5.0,7.0,384.0,,1992,1992,163900.0
1005.0,0.0,2.0,No,0.0,Unf,1005.0,,672.0,Unf,1977.0,1005.0,Fa,10434.0,60.0,0.0,0.0,5.0,4.0,1005.0,,1955,1955,115000.0
1555.0,0.0,2.0,No,0.0,Unf,1373.0,,660.0,Fin,2007.0,1555.0,Gd,3684.0,53.0,130.0,20.0,5.0,7.0,1373.0,,2007,2007,174000.0
1530.0,0.0,3.0,Av,1300.0,GLQ,230.0,0.0,630.0,Fin,2004.0,1530.0,Gd,14572.0,182.0,0.0,36.0,5.0,7.0,1530.0,144.0,2004,2004,259000.0
847.0,1112.0,4.0,Av,0.0,Unf,847.0,,434.0,Fin,2004.0,1959.0,Gd,11796.0,59.0,0.0,48.0,5.0,7.0,847.0,,2004,2005,215000.0
936.0,0.0,2.0,Gd,936.0,GLQ,0.0,,672.0,Unf,1980.0,936.0,TA,7200.0,60.0,180.0,0.0,5.0,5.0,936.0,,1980,1980,140000.0
1328.0,653.0,4.0,No,622.0,BLQ,500.0,,576.0,Unf,1981.0,1981.0,Gd,7804.0,65.0,0.0,44.0,3.0,4.0,1122.0,431.0,1928,1950,135000.0
974.0,0.0,3.0,Mn,212.0,BLQ,762.0,,0.0,None,,974.0,TA,10712.0,63.0,0.0,28.0,5.0,5.0,974.0,,1991,1992,93500.0
1178.0,1032.0,5.0,Mn,0.0,Unf,1008.0,,205.0,Unf,1930.0,2210.0,Fa,9900.0,90.0,0.0,48.0,4.0,6.0,1008.0,,1880,1950,117500.0
1142.0,878.0,3.0,No,584.0,GLQ,544.0,,466.0,RFn,1995.0,2020.0,Gd,9828.0,80.0,0.0,155.0,5.0,8.0,1128.0,,1995,1995,239500.0
916.0,684.0,3.0,Av,0.0,Unf,916.0,,460.0,Fin,1997.0,1600.0,TA,8773.0,57.0,0.0,38.0,5.0,6.0,916.0,,1997,1997,169000.0
986.0,0.0,2.0,No,0.0,Unf,960.0,0.0,180.0,Unf,1926.0,986.0,TA,6180.0,60.0,0.0,128.0,5.0,6.0,960.0,,1926,1950,102000.0
1032.0,220.0,3.0,No,280.0,BLQ,752.0,,288.0,Unf,1950.0,1252.0,TA,9600.0,80.0,0.0,0.0,5.0,6.0,1032.0,0.0,1950,1950,119000.0
780.0,240.0,2.0,No,0.0,Unf,780.0,,0.0,None,,1020.0,TA,6342.0,54.0,0.0,0.0,8.0,5.0,780.0,,1875,1996,94000.0
1567.0,0.0,2.0,Gd,1567.0,ALQ,0.0,,714.0,RFn,1977.0,1567.0,Gd,9819.0,,0.0,32.0,5.0,6.0,1567.0,,1977,1977,196000.0
1167.0,0.0,3.0,No,645.0,BLQ,270.0,,495.0,Unf,1972.0,1167.0,TA,8731.0,98.0,0.0,0.0,5.0,5.0,915.0,,1920,1950,144000.0
952.0,0.0,2.0,Mn,852.0,ALQ,100.0,,840.0,Unf,1988.0,952.0,TA,7350.0,60.0,0.0,0.0,7.0,5.0,952.0,,1951,1951,139000.0
1088.0,780.0,4.0,No,381.0,ALQ,399.0,,484.0,Unf,1976.0,1868.0,Gd,10304.0,,44.0,96.0,7.0,5.0,780.0,,1976,1976,197500.0
1466.0,1362.0,4.0,Gd,1150.0,GLQ,316.0,,1052.0,RFn,2006.0,2828.0,Gd,9965.0,77.0,340.0,144.0,5.0,8.0,1466.0,,2006,2007,424870.0
1006.0,0.0,3.0,No,288.0,GLQ,718.0,,0.0,None,,1006.0,TA,9000.0,,0.0,24.0,3.0,5.0,1006.0,,1959,1959,80000.0
672.0,252.0,2.0,No,348.0,BLQ,324.0,,280.0,Unf,1941.0,924.0,Fa,12180.0,60.0,0.0,0.0,4.0,4.0,672.0,,1941,1950,80000.0
1042.0,534.0,3.0,No,0.0,Unf,1042.0,,225.0,Unf,1928.0,1576.0,TA,6240.0,52.0,0.0,0.0,6.0,5.0,1042.0,,1928,1950,149000.0
1298.0,,3.0,No,1258.0,GLQ,40.0,,403.0,,1985.0,1298.0,Gd,11200.0,,85.0,26.0,5.0,6.0,1298.0,,1985,1985,180000.0
860.0,704.0,3.0,No,275.0,Rec,429.0,,234.0,Unf,1941.0,1564.0,Fa,12000.0,75.0,0.0,0.0,7.0,7.0,704.0,,1941,1950,174500.0
572.0,539.0,2.0,No,0.0,Unf,572.0,,288.0,Unf,1982.0,1111.0,TA,5700.0,,0.0,0.0,7.0,7.0,572.0,,1926,1950,116900.0
832.0,650.0,3.0,No,624.0,ALQ,26.0,,324.0,Unf,1930.0,1482.0,TA,9000.0,50.0,0.0,0.0,9.0,7.0,650.0,,1920,1988,143000.0
932.0,0.0,2.0,No,0.0,Unf,932.0,,306.0,Unf,1950.0,932.0,Gd,8280.0,57.0,0.0,0.0,5.0,6.0,932.0,,1950,1950,124000.0
1466.0,0.0,3.0,No,176.0,,1290.0,,528.0,Fin,1959.0,1466.0,Fa,17755.0,134.0,132.0,140.0,4.0,5.0,1466.0,,1959,1959,149900.0
1811.0,,2.0,No,296.0,ALQ,230.0,,470.0,Fin,1956.0,1811.0,Ex,14115.0,90.0,0.0,0.0,7.0,6.0,1073.0,,1956,2004,230000.0
816.0,0.0,2.0,Av,538.0,,278.0,,432.0,Unf,2002.0,816.0,TA,5890.0,,0.0,0.0,8.0,6.0,816.0,,1930,2007,120500.0
902.0,918.0,4.0,Gd,454.0,ALQ,410.0,,492.0,Unf,1965.0,1820.0,Gd,13700.0,,288.0,84.0,6.0,7.0,864.0,,1965,1988,201800.0
1437.0,0.0,3.0,Gd,1157.0,ALQ,280.0,,528.0,RFn,1976.0,1437.0,Gd,10768.0,90.0,0.0,21.0,8.0,5.0,1437.0,,1976,2004,218000.0
1265.0,0.0,3.0,Gd,633.0,ALQ,586.0,,502.0,RFn,1965.0,1265.0,Gd,9350.0,85.0,0.0,92.0,8.0,5.0,1219.0,,1965,1999,179900.0
1314.0,0.0,2.0,No,904.0,GLQ,410.0,,626.0,,2008.0,1314.0,Gd,5001.0,34.0,166.0,62.0,5.0,7.0,1314.0,,2007,2008,230000.0
1580.0,0.0,3.0,No,0.0,Unf,1580.0,,830.0,RFn,2008.0,1580.0,Gd,11932.0,92.0,186.0,24.0,5.0,8.0,1580.0,,2007,2008,235128.0
943.0,933.0,4.0,No,442.0,ALQ,459.0,,540.0,RFn,1974.0,1876.0,Gd,9120.0,76.0,270.0,69.0,6.0,6.0,901.0,,1974,1974,185000.0
855.0,601.0,3.0,No,311.0,,544.0,,440.0,Unf,1978.0,1456.0,TA,2280.0,24.0,0.0,0.0,5.0,6.0,855.0,,1978,1978,146000.0
1640.0,0.0,3.0,No,728.0,BLQ,568.0,,924.0,Unf,1993.0,1640.0,Gd,14778.0,,72.0,0.0,7.0,6.0,1296.0,,1954,2006,224000.0
894.0,0.0,3.0,No,492.0,BLQ,402.0,,450.0,,1968.0,894.0,TA,8724.0,109.0,0.0,0.0,5.0,5.0,894.0,,1968,1968,129000.0
1258.0,0.0,0.0,Av,1198.0,,0.0,0.0,400.0,Unf,1969.0,1258.0,TA,12900.0,60.0,0.0,0.0,4.0,4.0,1198.0,,1969,1969,108959.0
1432.0,0.0,2.0,Gd,680.0,ALQ,289.0,,588.0,Unf,1978.0,1432.0,Gd,16157.0,,0.0,180.0,7.0,5.0,1360.0,,1978,1978,194000.0
1502.0,0.0,3.0,No,0.0,Unf,1502.0,0.0,644.0,RFn,2009.0,1502.0,Gd,9541.0,79.0,268.0,114.0,5.0,7.0,1502.0,,2009,2009,233170.0
1694.0,0.0,,Av,0.0,Unf,1694.0,,776.0,,2008.0,1694.0,Gd,10475.0,64.0,72.0,33.0,5.0,8.0,1694.0,160.0,2008,2008,245350.0
959.0,712.0,3.0,No,786.0,GLQ,173.0,,472.0,Fin,2000.0,1671.0,TA,10852.0,58.0,0.0,38.0,5.0,6.0,959.0,,2000,2000,173000.0
1236.0,872.0,4.0,No,626.0,Rec,501.0,,540.0,Unf,1935.0,2108.0,Gd,13728.0,120.0,0.0,0.0,7.0,6.0,1127.0,,1935,1986,235000.0
1831.0,1796.0,4.0,Gd,1387.0,GLQ,543.0,,807.0,Fin,1995.0,3627.0,Gd,35760.0,118.0,1378.0,76.0,5.0,10.0,1930.0,,1995,1996,625000.0
1118.0,0.0,3.0,Av,522.0,ALQ,574.0,,358.0,Fin,1977.0,1118.0,TA,9880.0,76.0,0.0,0.0,6.0,6.0,1096.0,,1977,1977,171000.0
1261.0,0.0,3.0,No,662.0,ALQ,599.0,,433.0,RFn,1958.0,1261.0,TA,9120.0,76.0,0.0,0.0,6.0,6.0,1261.0,,1958,1958,163000.0
625.0,625.0,2.0,No,0.0,Unf,625.0,,625.0,Fin,2006.0,1250.0,Gd,4017.0,35.0,0.0,54.0,5.0,7.0,625.0,,2006,2007,171900.0
1636.0,971.0,3.0,No,152.0,Rec,977.0,,0.0,,,3086.0,Ex,18030.0,138.0,0.0,0.0,6.0,5.0,1598.0,,1946,1994,200500.0
1170.0,1175.0,4.0,No,503.0,Rec,449.0,,360.0,Unf,1932.0,2345.0,TA,16560.0,80.0,0.0,0.0,8.0,6.0,952.0,,1932,1950,239000.0
2129.0,743.0,4.0,No,700.0,GLQ,983.0,,541.0,Fin,1992.0,2872.0,Gd,10678.0,85.0,337.0,33.0,5.0,8.0,1683.0,,1992,2000,285000.0
923.0,0.0,3.0,No,658.0,ALQ,218.0,,264.0,Unf,1984.0,923.0,TA,6951.0,37.0,0.0,0.0,5.0,5.0,876.0,,1984,1985,119500.0
818.0,406.0,3.0,No,468.0,Rec,350.0,,210.0,Unf,1926.0,1224.0,TA,3950.0,,0.0,0.0,8.0,6.0,818.0,,1926,2004,115000.0
820.0,523.0,3.0,No,0.0,Unf,731.0,,186.0,Unf,1921.0,1343.0,TA,7681.0,54.0,0.0,0.0,6.0,5.0,731.0,,1921,1950,154900.0
1124.0,0.0,3.0,None,0.0,,0.0,190.0,0.0,None,,1124.0,TA,8335.0,77.0,0.0,36.0,5.0,5.0,0.0,,1954,1954,93000.0
1298.0,1216.0,4.0,No,1216.0,LwQ,0.0,,693.0,Fin,1990.0,2514.0,TA,11170.0,,0.0,0.0,5.0,7.0,1216.0,,1990,1991,250000.0
1652.0,0.0,2.0,Gd,1480.0,GLQ,120.0,,482.0,,2008.0,1652.0,Gd,5587.0,64.0,186.0,53.0,5.0,8.0,1600.0,162.0,2008,2008,392500.0
2411.0,2065.0,4.0,Av,2096.0,GLQ,300.0,,813.0,Fin,1996.0,4476.0,Ex,15623.0,160.0,0.0,78.0,5.0,10.0,2396.0,,1996,1996,745000.0
1130.0,,2.0,No,821.0,,299.0,,720.0,Unf,1970.0,1130.0,TA,10800.0,60.0,0.0,0.0,6.0,5.0,1120.0,,1920,1950,120000.0
1572.0,0.0,3.0,Gd,1159.0,Rec,413.0,,995.0,RFn,1963.0,1572.0,TA,35133.0,50.0,226.0,263.0,4.0,5.0,1572.0,,1963,1963,186700.0
949.0,272.0,4.0,No,392.0,BLQ,392.0,,392.0,Unf,1965.0,1221.0,TA,9738.0,60.0,0.0,0.0,7.0,5.0,784.0,,1924,1950,104900.0
1014.0,685.0,3.0,Mn,440.0,BLQ,538.0,,420.0,Unf,1920.0,1699.0,TA,10615.0,107.0,0.0,74.0,5.0,3.0,978.0,,1900,1970,95000.0
1624.0,0.0,2.0,No,1456.0,GLQ,168.0,,757.0,RFn,1994.0,1624.0,Gd,12461.0,89.0,0.0,114.0,5.0,8.0,1624.0,,1994,1995,262000.0
831.0,829.0,3.0,No,0.0,Unf,831.0,,493.0,RFn,2002.0,1660.0,Gd,8935.0,68.0,95.0,68.0,5.0,7.0,831.0,,2002,2002,195000.0
1028.0,776.0,3.0,No,0.0,Unf,994.0,,442.0,Fin,1999.0,1804.0,Gd,7500.0,60.0,0.0,60.0,5.0,7.0,994.0,,1999,1999,189000.0
1622.0,0.0,3.0,Av,1159.0,BLQ,90.0,,1356.0,Fin,1975.0,1622.0,TA,32463.0,,149.0,0.0,4.0,4.0,1249.0,,1961,1975,168000.0
764.0,677.0,2.0,No,0.0,Unf,776.0,,492.0,Unf,1999.0,1441.0,Gd,2645.0,24.0,456.0,0.0,5.0,8.0,776.0,206.0,1999,2000,174000.0
842.0,630.0,3.0,Mn,0.0,Unf,702.0,,250.0,Unf,1925.0,1472.0,Gd,9600.0,60.0,0.0,0.0,8.0,5.0,702.0,,1925,1994,125000.0
1224.0,0.0,2.0,No,883.0,GLQ,341.0,,402.0,Fin,1999.0,1224.0,TA,4500.0,,425.0,304.0,5.0,6.0,1224.0,,1999,1999,165000.0
663.0,689.0,4.0,No,371.0,ALQ,292.0,,299.0,Fin,1969.0,1352.0,TA,9364.0,80.0,143.0,36.0,7.0,6.0,663.0,,1969,1969,158000.0
728.0,728.0,,No,0.0,Unf,728.0,,400.0,,2005.0,1456.0,Gd,8029.0,51.0,0.0,24.0,5.0,6.0,728.0,100.0,2005,2005,176000.0
879.0,984.0,4.0,Av,0.0,Unf,879.0,,660.0,Fin,2006.0,1863.0,Gd,14054.0,58.0,0.0,17.0,5.0,7.0,879.0,,2006,2006,219210.0
815.0,875.0,3.0,No,0.0,Unf,815.0,,225.0,,1916.0,1690.0,TA,8850.0,65.0,0.0,0.0,6.0,7.0,815.0,,1916,1950,144000.0
1212.0,0.0,3.0,No,0.0,Unf,1212.0,,573.0,RFn,2001.0,1212.0,Gd,9100.0,70.0,0.0,0.0,5.0,7.0,1212.0,,2001,2001,178000.0
1382.0,0.0,3.0,No,547.0,Rec,504.0,,459.0,,1974.0,1382.0,TA,11235.0,75.0,51.0,82.0,5.0,4.0,1051.0,,1963,1979,148000.0
864.0,0.0,3.0,No,0.0,Unf,864.0,,280.0,,1972.0,864.0,TA,9353.0,71.0,0.0,0.0,5.0,4.0,864.0,,1970,1970,116050.0
866.0,913.0,,Av,0.0,Unf,866.0,0.0,546.0,RFn,1998.0,1779.0,Gd,10400.0,80.0,0.0,36.0,5.0,7.0,866.0,,1998,1998,197900.0
884.0,464.0,3.0,No,0.0,,884.0,,216.0,Unf,1960.0,1348.0,TA,6000.0,50.0,0.0,0.0,8.0,5.0,884.0,,1925,1997,117000.0
1630.0,0.0,3.0,No,0.0,,1630.0,,451.0,Unf,2000.0,1630.0,Gd,9750.0,75.0,171.0,234.0,5.0,7.0,1630.0,,2000,2001,213000.0
1074.0,0.0,3.0,No,788.0,ALQ,268.0,,495.0,RFn,1975.0,1074.0,TA,10140.0,78.0,0.0,88.0,6.0,5.0,1056.0,,1975,1975,153500.0
2196.0,0.0,,Mn,485.0,ALQ,1496.0,,701.0,RFn,1990.0,2196.0,Gd,14684.0,90.0,234.0,70.0,7.0,7.0,2158.0,84.0,1990,1991,271900.0
1056.0,0.0,,No,1056.0,Rec,0.0,0.0,384.0,Unf,1966.0,1056.0,TA,8900.0,,0.0,42.0,4.0,4.0,1056.0,,1966,1966,107000.0
1700.0,0.0,3.0,Av,340.0,GLQ,1342.0,0.0,544.0,RFn,2003.0,1700.0,Gd,9135.0,70.0,120.0,23.0,5.0,6.0,1682.0,,2003,2003,200000.0
1283.0,0.0,3.0,No,504.0,Rec,319.0,,506.0,Unf,1980.0,1283.0,TA,7763.0,70.0,0.0,0.0,7.0,5.0,931.0,,1962,1980,140000.0
1660.0,0.0,3.0,Mn,1220.0,GLQ,440.0,0.0,500.0,RFn,2006.0,1660.0,Gd,10182.0,85.0,420.0,50.0,5.0,8.0,1660.0,,2006,2006,290000.0
1055.0,790.0,,No,0.0,Unf,1055.0,,462.0,RFn,1992.0,1845.0,Gd,11218.0,70.0,0.0,104.0,5.0,6.0,1055.0,,1992,1992,189000.0
1080.0,672.0,4.0,Av,427.0,GLQ,132.0,,492.0,RFn,1988.0,1752.0,TA,12134.0,152.0,0.0,12.0,7.0,8.0,559.0,,1988,2005,164000.0
672.0,0.0,2.0,No,344.0,Rec,328.0,,234.0,Unf,1941.0,672.0,TA,9340.0,50.0,0.0,113.0,6.0,4.0,672.0,,1941,1950,113000.0
960.0,0.0,0.0,Av,648.0,GLQ,0.0,,364.0,Unf,1965.0,960.0,TA,10246.0,,0.0,0.0,9.0,4.0,648.0,,1965,2001,145000.0
